timestamp,corridor,intersection_id,speed,volume,lane,occupancy,weather,wait_time
2026-07-04T08:36:19Z,Corridor D (Industrial Loop),INT-131,48,55,3,38,Clear,51
2026-07-04T08:36:19Z,Corridor A (Downtown Express),INT-102,57,62,2,41,Clear,59
2026-07-04T08:36:19Z,Corridor E (Airport Bypass),INT-145,57,51,1,32,Clear,40
2026-07-04T08:36:19Z,Corridor B (Westside Arterial),INT-115,26,91,1,66,Foggy,86
2026-07-04T08:36:19Z,Corridor B (Westside Arterial),INT-114,32,46,2,34,Rainy,58
2026-07-04T08:36:20Z,Corridor C (University Way),INT-122,22,52,1,32,Rainy,45
2026-07-04T08:36:20Z,Corridor D (Industrial Loop),INT-134,51,35,1,13,Clear,22
2026-07-04T08:36:20Z,Corridor E (Airport Bypass),INT-141,36,68,3,45,Rainy,67
2026-07-04T08:36:20Z,Corridor B (Westside Arterial),INT-111,31,68,2,37,Rainy,64
2026-07-04T08:36:20Z,Corridor E (Airport Bypass),INT-145,44,73,2,42,Clear,58
2026-07-04T08:36:20Z,Corridor B (Westside Arterial),INT-112,33,53,4,28,Rainy,48
2026-07-04T08:36:20Z,Corridor D (Industrial Loop),INT-133,47,25,2,12,Clear,28
2026-07-04T08:36:20Z,Corridor D (Industrial Loop),INT-135,38,59,4,41,Clear,47
2026-07-04T08:36:20Z,Corridor B (Westside Arterial),INT-114,34,72,2,52,Clear,56
2026-07-04T08:36:20Z,Corridor A (Downtown Express),INT-104,57,50,1,33,Clear,38
2026-07-04T08:36:21Z,Corridor E (Airport Bypass),INT-144,34,67,1,36,Rainy,59
2026-07-04T08:36:21Z,Corridor A (Downtown Express),INT-102,60,51,4,27,Clear,39
2026-07-04T08:36:21Z,Corridor D (Industrial Loop),INT-133,48,27,2,11,Clear,20
2026-07-04T08:36:21Z,Corridor C (University Way),INT-122,18,28,1,14,Rainy,34
2026-07-04T08:36:21Z,Corridor A (Downtown Express),INT-104,62,59,1,48,Clear,60
2026-07-04T08:36:21Z,Corridor E (Airport Bypass),INT-145,58,60,3,31,Clear,43
2026-07-04T08:36:21Z,Corridor B (Westside Arterial),INT-114,44,50,4,27,Clear,37
2026-07-04T08:36:21Z,Corridor E (Airport Bypass),INT-145,52,46,4,28,Clear,45
2026-07-04T08:36:21Z,Corridor C (University Way),INT-124,32,38,4,34,Clear,45
2026-07-04T08:36:21Z,Corridor E (Airport Bypass),INT-144,60,65,4,50,Clear,59
2026-07-04T08:36:22Z,Corridor A (Downtown Express),INT-101,55,43,2,21,Clear,33
2026-07-04T08:36:22Z,Corridor C (University Way),INT-123,23,30,3,12,Clear,19
2026-07-04T08:36:22Z,Corridor B (Westside Arterial),INT-115,37,84,1,47,Clear,60
2026-07-04T08:36:22Z,Corridor E (Airport Bypass),INT-142,41,50,4,26,Rainy,51
2026-07-04T08:36:22Z,Corridor B (Westside Arterial),INT-113,34,40,4,20,Clear,30
2026-07-04T08:36:22Z,Corridor D (Industrial Loop),INT-134,42,67,3,41,Clear,54
2026-07-04T08:36:22Z,Corridor B (Westside Arterial),INT-111,35,62,2,40,Clear,58
2026-07-04T08:36:22Z,Corridor A (Downtown Express),INT-101,44,46,1,24,Rainy,49
2026-07-04T08:36:22Z,Corridor D (Industrial Loop),INT-133,46,21,3,11,Clear,26
2026-07-04T08:36:22Z,Corridor B (Westside Arterial),INT-111,35,45,1,29,Clear,39
2026-07-04T08:36:23Z,Corridor A (Downtown Express),INT-105,49,55,3,39,Clear,43
2026-07-04T08:36:23Z,Corridor E (Airport Bypass),INT-142,50,78,1,52,Clear,73
2026-07-04T08:36:23Z,Corridor E (Airport Bypass),INT-144,45,59,1,35,Clear,54
2026-07-04T08:36:23Z,Corridor C (University Way),INT-124,33,31,1,16,Clear,27
2026-07-04T08:36:23Z,Corridor B (Westside Arterial),INT-111,28,48,4,31,Rainy,47
2026-07-04T08:36:23Z,Corridor E (Airport Bypass),INT-141,40,31,2,12,Foggy,43
2026-07-04T08:36:23Z,Corridor C (University Way),INT-121,33,39,1,26,Clear,32
2026-07-04T08:36:23Z,Corridor D (Industrial Loop),INT-134,41,10,3,5,Clear,16
2026-07-04T08:36:23Z,Corridor B (Westside Arterial),INT-113,51,50,3,36,Clear,43
2026-07-04T08:36:23Z,Corridor D (Industrial Loop),INT-133,39,53,1,35,Clear,51
2026-07-04T08:36:24Z,Corridor A (Downtown Express),INT-104,45,54,1,42,Rainy,58
2026-07-04T08:36:24Z,Corridor A (Downtown Express),INT-103,41,70,1,47,Rainy,77
2026-07-04T08:36:24Z,Corridor A (Downtown Express),INT-104,55,50,2,28,Clear,37
2026-07-04T08:36:24Z,Corridor A (Downtown Express),INT-103,53,42,4,23,Clear,32
2026-07-04T08:36:24Z,Corridor C (University Way),INT-125,36,22,3,15,Clear,25
2026-07-04T08:36:24Z,Corridor C (University Way),INT-125,28,58,1,29,Clear,40
2026-07-04T08:36:24Z,Corridor A (Downtown Express),INT-105,58,41,1,28,Clear,37
2026-07-04T08:36:24Z,Corridor D (Industrial Loop),INT-133,47,41,4,17,Clear,36
2026-07-04T08:36:24Z,Corridor C (University Way),INT-122,24,52,3,31,Rainy,56
2026-07-04T08:36:24Z,Corridor B (Westside Arterial),INT-113,36,65,1,42,Clear,52
2026-07-04T08:36:25Z,Corridor B (Westside Arterial),INT-115,28,63,1,33,Clear,54
2026-07-04T08:36:25Z,Corridor B (Westside Arterial),INT-113,38,55,1,34,Clear,43
2026-07-04T08:36:25Z,Corridor B (Westside Arterial),INT-115,28,58,1,46,Rainy,60
2026-07-04T08:36:25Z,Corridor E (Airport Bypass),INT-141,48,47,3,24,Clear,39
2026-07-04T08:36:25Z,Corridor E (Airport Bypass),INT-143,41,42,3,35,Clear,41
2026-07-04T08:36:25Z,Corridor B (Westside Arterial),INT-111,47,59,3,40,Clear,59
2026-07-04T08:36:25Z,Corridor B (Westside Arterial),INT-115,33,54,1,45,Clear,47
2026-07-04T08:36:25Z,Corridor C (University Way),INT-124,30,39,1,16,Clear,35
2026-07-04T08:36:25Z,Corridor B (Westside Arterial),INT-113,28,64,1,51,Rainy,66
2026-07-04T08:36:25Z,Corridor B (Westside Arterial),INT-112,34,72,2,48,Clear,55
2026-07-04T08:36:26Z,Corridor E (Airport Bypass),INT-141,41,57,2,31,Foggy,49
2026-07-04T08:36:26Z,Corridor C (University Way),INT-124,35,5,2,5,Clear,9
2026-07-04T08:36:26Z,Corridor D (Industrial Loop),INT-134,40,45,1,25,Clear,36
2026-07-04T08:36:26Z,Corridor E (Airport Bypass),INT-142,37,62,1,33,Rainy,51
2026-07-04T08:36:26Z,Corridor C (University Way),INT-121,32,46,1,25,Clear,45
2026-07-04T08:36:26Z,Corridor D (Industrial Loop),INT-132,45,54,4,38,Clear,43
2026-07-04T08:36:26Z,Corridor D (Industrial Loop),INT-133,39,55,4,28,Clear,38
2026-07-04T08:36:26Z,Corridor A (Downtown Express),INT-103,57,47,4,39,Clear,42
2026-07-04T08:36:26Z,Corridor C (University Way),INT-124,28,25,2,21,Clear,28
2026-07-04T08:36:26Z,Corridor C (University Way),INT-123,28,30,1,28,Clear,29
2026-07-04T08:36:27Z,Corridor E (Airport Bypass),INT-141,44,62,2,49,Clear,56
2026-07-04T08:36:27Z,Corridor E (Airport Bypass),INT-145,50,71,2,45,Clear,65
2026-07-04T08:36:27Z,Corridor E (Airport Bypass),INT-141,55,44,1,36,Clear,50
2026-07-04T08:36:27Z,Corridor C (University Way),INT-123,30,45,2,31,Clear,46
2026-07-04T08:36:27Z,Corridor A (Downtown Express),INT-105,49,56,2,28,Clear,42
2026-07-04T08:36:27Z,Corridor B (Westside Arterial),INT-113,39,45,4,24,Clear,42
2026-07-04T08:36:27Z,Corridor C (University Way),INT-122,37,42,1,19,Clear,39
2026-07-04T08:36:27Z,Corridor E (Airport Bypass),INT-141,57,88,2,51,Clear,76
2026-07-04T08:36:27Z,Corridor E (Airport Bypass),INT-145,53,25,4,21,Clear,24
2026-07-04T08:36:27Z,Corridor D (Industrial Loop),INT-132,53,17,1,6,Clear,22
2026-07-04T08:36:28Z,Corridor E (Airport Bypass),INT-145,46,43,4,33,Clear,40
2026-07-04T08:36:28Z,Corridor D (Industrial Loop),INT-132,49,52,2,25,Clear,42
2026-07-04T08:36:28Z,Corridor C (University Way),INT-124,24,34,4,14,Rainy,42
2026-07-04T08:36:28Z,Corridor E (Airport Bypass),INT-141,38,49,4,30,Rainy,53
2026-07-04T08:36:28Z,Corridor A (Downtown Express),INT-103,52,26,2,11,Clear,26
2026-07-04T08:36:28Z,Corridor E (Airport Bypass),INT-142,52,39,3,21,Clear,27
2026-07-04T08:36:28Z,Corridor B (Westside Arterial),INT-113,28,57,1,32,Rainy,56
2026-07-04T08:36:28Z,Corridor C (University Way),INT-124,26,31,2,19,Clear,37
2026-07-04T08:36:28Z,Corridor D (Industrial Loop),INT-133,36,41,2,22,Rainy,44
2026-07-04T08:36:28Z,Corridor B (Westside Arterial),INT-115,28,83,4,46,Foggy,70
2026-07-04T08:36:29Z,Corridor B (Westside Arterial),INT-114,34,54,2,45,Clear,44
2026-07-04T08:36:29Z,Corridor C (University Way),INT-125,27,28,2,25,Clear,37
2026-07-04T08:36:29Z,Corridor D (Industrial Loop),INT-135,31,37,1,34,Rainy,40
2026-07-04T08:36:29Z,Corridor C (University Way),INT-125,25,26,3,7,Clear,22
2026-07-04T08:36:29Z,Corridor D (Industrial Loop),INT-133,42,45,2,24,Clear,42
2026-07-04T08:36:29Z,Corridor B (Westside Arterial),INT-114,37,40,2,22,Clear,31
2026-07-04T08:36:29Z,Corridor E (Airport Bypass),INT-141,42,39,4,24,Clear,30
2026-07-04T08:36:29Z,Corridor A (Downtown Express),INT-102,58,26,3,22,Clear,32
2026-07-04T08:36:29Z,Corridor D (Industrial Loop),INT-131,51,47,2,24,Clear,45
2026-07-04T08:36:29Z,Corridor D (Industrial Loop),INT-132,46,53,4,43,Clear,57
2026-07-04T08:36:30Z,Corridor B (Westside Arterial),INT-112,33,42,1,33,Clear,44
2026-07-04T08:36:30Z,Corridor C (University Way),INT-122,29,36,3,24,Clear,27
2026-07-04T08:36:30Z,Corridor D (Industrial Loop),INT-132,49,69,4,49,Clear,55
2026-07-04T08:36:30Z,Corridor D (Industrial Loop),INT-135,46,32,2,19,Clear,28
2026-07-04T08:36:30Z,Corridor E (Airport Bypass),INT-141,52,62,3,33,Clear,55
2026-07-04T08:36:30Z,Corridor C (University Way),INT-124,25,20,1,15,Clear,30
2026-07-04T08:36:30Z,Corridor D (Industrial Loop),INT-131,54,17,3,18,Clear,28
2026-07-04T08:36:30Z,Corridor B (Westside Arterial),INT-114,37,63,3,43,Clear,59
2026-07-04T08:36:30Z,Corridor C (University Way),INT-125,38,34,3,18,Clear,30
2026-07-04T08:36:30Z,Corridor D (Industrial Loop),INT-135,39,39,2,20,Clear,32
2026-07-04T08:36:31Z,Corridor D (Industrial Loop),INT-131,41,57,3,46,Rainy,61
2026-07-04T08:36:31Z,Corridor A (Downtown Express),INT-105,54,50,2,40,Clear,50
2026-07-04T08:36:31Z,Corridor C (University Way),INT-122,19,19,2,8,Clear,12
2026-07-04T08:36:31Z,Corridor A (Downtown Express),INT-101,53,49,3,32,Clear,47
2026-07-04T08:36:31Z,Corridor A (Downtown Express),INT-103,59,46,4,23,Clear,34
2026-07-04T08:36:31Z,Corridor E (Airport Bypass),INT-143,48,61,2,48,Clear,57
2026-07-04T08:36:31Z,Corridor E (Airport Bypass),INT-141,43,53,3,37,Clear,54
2026-07-04T08:36:31Z,Corridor D (Industrial Loop),INT-132,42,56,2,41,Clear,55
2026-07-04T08:36:31Z,Corridor A (Downtown Express),INT-105,35,59,3,43,Rainy,56
2026-07-04T08:36:31Z,Corridor E (Airport Bypass),INT-143,53,50,4,28,Clear,40
2026-07-04T08:36:32Z,Corridor C (University Way),INT-122,25,40,2,34,Clear,48
2026-07-04T08:36:32Z,Corridor E (Airport Bypass),INT-142,47,53,1,29,Clear,39
2026-07-04T08:36:32Z,Corridor A (Downtown Express),INT-102,43,48,4,30,Rainy,57
2026-07-04T08:36:32Z,Corridor B (Westside Arterial),INT-115,28,62,1,48,Clear,56
2026-07-04T08:36:32Z,Corridor B (Westside Arterial),INT-115,34,60,1,43,Clear,57
2026-07-04T08:36:32Z,Corridor E (Airport Bypass),INT-141,40,55,2,33,Rainy,55
2026-07-04T08:36:32Z,Corridor D (Industrial Loop),INT-133,43,42,1,22,Clear,32
2026-07-04T08:36:32Z,Corridor D (Industrial Loop),INT-131,51,28,2,24,Clear,30
2026-07-04T08:36:32Z,Corridor A (Downtown Express),INT-104,47,68,3,46,Clear,60
2026-07-04T08:36:32Z,Corridor B (Westside Arterial),INT-111,32,77,1,47,Clear,66
2026-07-04T08:36:33Z,Corridor A (Downtown Express),INT-101,61,68,2,38,Clear,61
2026-07-04T08:36:33Z,Corridor A (Downtown Express),INT-103,47,59,2,37,Clear,50
2026-07-04T08:36:33Z,Corridor D (Industrial Loop),INT-131,39,20,1,13,Rainy,30
2026-07-04T08:36:33Z,Corridor A (Downtown Express),INT-105,52,54,1,26,Clear,47
2026-07-04T08:36:33Z,Corridor B (Westside Arterial),INT-112,33,59,1,32,Clear,44
2026-07-04T08:36:33Z,Corridor B (Westside Arterial),INT-111,38,36,3,14,Clear,22
2026-07-04T08:36:33Z,Corridor D (Industrial Loop),INT-132,46,49,3,24,Clear,47
2026-07-04T08:36:33Z,Corridor C (University Way),INT-125,27,53,1,29,Clear,50
2026-07-04T08:36:33Z,Corridor B (Westside Arterial),INT-115,42,75,4,47,Clear,55
2026-07-04T08:36:33Z,Corridor E (Airport Bypass),INT-142,47,69,2,39,Clear,61
2026-07-04T08:36:34Z,Corridor E (Airport Bypass),INT-143,40,74,2,49,Rainy,84
2026-07-04T08:36:34Z,Corridor B (Westside Arterial),INT-113,33,51,1,27,Clear,38
2026-07-04T08:36:34Z,Corridor A (Downtown Express),INT-105,58,57,3,28,Clear,38
2026-07-04T08:36:34Z,Corridor D (Industrial Loop),INT-134,36,28,2,14,Clear,21
2026-07-04T08:36:34Z,Corridor C (University Way),INT-124,24,25,3,19,Clear,32
2026-07-04T08:36:34Z,Corridor C (University Way),INT-125,21,52,1,26,Clear,47
2026-07-04T08:36:34Z,Corridor E (Airport Bypass),INT-145,33,48,1,39,Rainy,65
2026-07-04T08:36:34Z,Corridor E (Airport Bypass),INT-142,53,68,2,46,Clear,64
2026-07-04T08:36:34Z,Corridor D (Industrial Loop),INT-133,47,29,4,10,Clear,23
2026-07-04T08:36:34Z,Corridor E (Airport Bypass),INT-141,50,45,2,26,Clear,32
2026-07-04T08:36:35Z,Corridor B (Westside Arterial),INT-115,39,37,1,24,Clear,29
2026-07-04T08:36:35Z,Corridor C (University Way),INT-123,32,40,2,35,Clear,42
2026-07-04T08:36:35Z,Corridor E (Airport Bypass),INT-145,51,69,3,52,Clear,55
2026-07-04T08:36:35Z,Corridor C (University Way),INT-125,29,36,1,28,Clear,37
2026-07-04T08:36:35Z,Corridor D (Industrial Loop),INT-131,47,44,2,20,Clear,35
2026-07-04T08:36:35Z,Corridor E (Airport Bypass),INT-142,31,72,1,54,Rainy,70
2026-07-04T08:36:35Z,Corridor B (Westside Arterial),INT-112,28,67,1,39,Rainy,71
2026-07-04T08:36:35Z,Corridor E (Airport Bypass),INT-145,49,66,4,40,Clear,48
2026-07-04T08:36:35Z,Corridor B (Westside Arterial),INT-111,29,40,3,30,Foggy,46
2026-07-04T08:36:35Z,Corridor E (Airport Bypass),INT-141,49,81,3,61,Clear,74
2026-07-04T08:36:36Z,Corridor D (Industrial Loop),INT-131,40,48,2,28,Clear,38
2026-07-04T08:36:36Z,Corridor D (Industrial Loop),INT-133,50,55,3,45,Clear,45
2026-07-04T08:36:36Z,Corridor D (Industrial Loop),INT-133,45,50,2,37,Clear,47
2026-07-04T08:36:36Z,Corridor B (Westside Arterial),INT-111,31,73,2,48,Clear,59
2026-07-04T08:36:36Z,Corridor B (Westside Arterial),INT-113,43,50,4,42,Clear,43
2026-07-04T08:36:36Z,Corridor D (Industrial Loop),INT-131,43,39,1,21,Clear,33
2026-07-04T08:36:36Z,Corridor A (Downtown Express),INT-104,48,54,4,34,Clear,52
2026-07-04T08:36:36Z,Corridor A (Downtown Express),INT-102,45,56,3,32,Rainy,55
2026-07-04T08:36:36Z,Corridor E (Airport Bypass),INT-143,53,55,1,42,Clear,44
2026-07-04T08:36:36Z,Corridor E (Airport Bypass),INT-144,43,30,1,25,Clear,25
2026-07-04T08:36:37Z,Corridor C (University Way),INT-122,38,24,3,19,Clear,26
2026-07-04T08:36:37Z,Corridor E (Airport Bypass),INT-145,41,52,1,40,Rainy,48
2026-07-04T08:36:37Z,Corridor B (Westside Arterial),INT-113,31,72,3,50,Clear,62
2026-07-04T08:36:37Z,Corridor D (Industrial Loop),INT-131,32,50,4,27,Rainy,56
2026-07-04T08:36:37Z,Corridor E (Airport Bypass),INT-142,49,51,1,25,Clear,47
2026-07-04T08:36:37Z,Corridor D (Industrial Loop),INT-133,37,54,1,28,Rainy,49
2026-07-04T08:36:37Z,Corridor E (Airport Bypass),INT-144,46,58,4,45,Clear,54
2026-07-04T08:36:37Z,Corridor D (Industrial Loop),INT-131,47,65,3,35,Clear,49
2026-07-04T08:36:37Z,Corridor B (Westside Arterial),INT-115,26,76,1,47,Rainy,73
2026-07-04T08:36:37Z,Corridor E (Airport Bypass),INT-145,46,89,1,64,Clear,78
2026-07-04T08:36:38Z,Corridor D (Industrial Loop),INT-135,44,34,1,31,Clear,43
2026-07-04T08:36:38Z,Corridor A (Downtown Express),INT-101,54,53,2,41,Clear,48
2026-07-04T08:36:38Z,Corridor E (Airport Bypass),INT-141,47,57,2,45,Clear,49
2026-07-04T08:36:38Z,Corridor D (Industrial Loop),INT-133,55,22,1,11,Clear,26
2026-07-04T08:36:38Z,Corridor A (Downtown Express),INT-105,44,37,4,25,Foggy,40
2026-07-04T08:36:38Z,Corridor B (Westside Arterial),INT-114,33,42,3,20,Clear,38
2026-07-04T08:36:38Z,Corridor C (University Way),INT-122,27,45,4,22,Clear,41
2026-07-04T08:36:38Z,Corridor A (Downtown Express),INT-102,42,64,2,35,Rainy,67
2026-07-04T08:36:38Z,Corridor A (Downtown Express),INT-105,40,54,4,42,Rainy,63
2026-07-04T08:36:38Z,Corridor D (Industrial Loop),INT-132,31,13,1,5,Clear,14
2026-07-04T08:36:39Z,Corridor A (Downtown Express),INT-104,50,58,4,35,Clear,54
2026-07-04T08:36:39Z,Corridor D (Industrial Loop),INT-132,43,14,4,5,Clear,19
2026-07-04T08:36:39Z,Corridor A (Downtown Express),INT-104,58,84,1,64,Clear,75
2026-07-04T08:36:39Z,Corridor D (Industrial Loop),INT-131,40,34,2,14,Rainy,34
2026-07-04T08:36:39Z,Corridor B (Westside Arterial),INT-113,29,75,3,47,Clear,63
2026-07-04T08:36:39Z,Corridor C (University Way),INT-124,23,15,3,5,Clear,19
2026-07-04T08:36:39Z,Corridor B (Westside Arterial),INT-115,31,45,4,34,Rainy,53
2026-07-04T08:36:39Z,Corridor C (University Way),INT-125,28,56,2,45,Rainy,59
2026-07-04T08:36:39Z,Corridor A (Downtown Express),INT-105,63,43,1,27,Clear,40
2026-07-04T08:36:39Z,Corridor C (University Way),INT-125,27,38,2,26,Rainy,50
2026-07-04T08:36:40Z,Corridor A (Downtown Express),INT-105,52,42,4,24,Clear,33
2026-07-04T08:36:40Z,Corridor C (University Way),INT-122,27,42,2,24,Clear,44
2026-07-04T08:36:40Z,Corridor E (Airport Bypass),INT-143,46,55,2,32,Clear,40
2026-07-04T08:36:40Z,Corridor B (Westside Arterial),INT-114,40,58,2,29,Clear,43
2026-07-04T08:36:40Z,Corridor E (Airport Bypass),INT-143,36,84,3,57,Rainy,86
2026-07-04T08:36:40Z,Corridor E (Airport Bypass),INT-143,49,56,1,47,Clear,59
2026-07-04T08:36:40Z,Corridor A (Downtown Express),INT-104,40,46,1,22,Rainy,59
2026-07-04T08:36:40Z,Corridor E (Airport Bypass),INT-141,45,94,3,58,Clear,82
2026-07-04T08:36:40Z,Corridor A (Downtown Express),INT-105,41,37,2,22,Rainy,48
2026-07-04T08:36:40Z,Corridor A (Downtown Express),INT-104,57,60,2,48,Clear,50
2026-07-04T08:36:41Z,Corridor C (University Way),INT-121,24,32,3,26,Rainy,33
2026-07-04T08:36:41Z,Corridor D (Industrial Loop),INT-134,41,49,2,30,Rainy,53
2026-07-04T08:36:41Z,Corridor A (Downtown Express),INT-104,51,50,1,29,Clear,47
2026-07-04T08:36:41Z,Corridor B (Westside Arterial),INT-112,44,58,4,47,Clear,58
2026-07-04T08:36:41Z,Corridor E (Airport Bypass),INT-144,49,84,1,60,Clear,79
2026-07-04T08:36:41Z,Corridor A (Downtown Express),INT-102,63,68,3,47,Clear,52
2026-07-04T08:36:41Z,Corridor E (Airport Bypass),INT-145,48,64,1,38,Clear,57
2026-07-04T08:36:41Z,Corridor B (Westside Arterial),INT-113,30,67,4,46,Foggy,60
2026-07-04T08:36:41Z,Corridor D (Industrial Loop),INT-135,35,50,2,34,Clear,42
2026-07-04T08:36:41Z,Corridor E (Airport Bypass),INT-142,45,77,1,60,Clear,70
2026-07-04T08:36:42Z,Corridor A (Downtown Express),INT-102,44,34,2,13,Rainy,30
2026-07-04T08:36:42Z,Corridor B (Westside Arterial),INT-112,35,40,1,18,Clear,36
2026-07-04T08:36:42Z,Corridor B (Westside Arterial),INT-113,28,45,2,37,Clear,42
2026-07-04T08:36:42Z,Corridor B (Westside Arterial),INT-115,36,75,2,47,Clear,56
2026-07-04T08:36:42Z,Corridor B (Westside Arterial),INT-114,33,65,1,34,Clear,49
2026-07-04T08:36:42Z,Corridor B (Westside Arterial),INT-115,37,72,3,52,Clear,55
2026-07-04T08:36:42Z,Corridor D (Industrial Loop),INT-131,50,16,2,19,Clear,26
2026-07-04T08:36:42Z,Corridor C (University Way),INT-122,26,42,1,33,Clear,43
2026-07-04T08:36:42Z,Corridor D (Industrial Loop),INT-132,50,24,1,20,Clear,29
2026-07-04T08:36:42Z,Corridor E (Airport Bypass),INT-142,50,68,3,39,Clear,59
2026-07-04T08:36:43Z,Corridor C (University Way),INT-121,32,50,4,34,Clear,50
2026-07-04T08:36:43Z,Corridor B (Westside Arterial),INT-115,30,56,3,27,Clear,45
2026-07-04T08:36:43Z,Corridor E (Airport Bypass),INT-142,53,67,2,46,Clear,64
2026-07-04T08:36:43Z,Corridor E (Airport Bypass),INT-145,55,87,4,56,Clear,67
2026-07-04T08:36:43Z,Corridor C (University Way),INT-125,33,42,1,19,Clear,34
2026-07-04T08:36:43Z,Corridor E (Airport Bypass),INT-145,46,45,1,31,Clear,40
2026-07-04T08:36:43Z,Corridor D (Industrial Loop),INT-135,53,8,1,5,Clear,13
2026-07-04T08:36:43Z,Corridor E (Airport Bypass),INT-143,38,50,4,30,Rainy,49
2026-07-04T08:36:43Z,Corridor E (Airport Bypass),INT-143,49,46,3,38,Clear,49
2026-07-04T08:36:43Z,Corridor B (Westside Arterial),INT-112,28,78,1,56,Clear,73
2026-07-04T08:36:44Z,Corridor C (University Way),INT-121,31,26,3,23,Clear,23
2026-07-04T08:36:44Z,Corridor E (Airport Bypass),INT-142,47,83,1,61,Clear,69
2026-07-04T08:36:44Z,Corridor E (Airport Bypass),INT-143,49,57,3,28,Clear,40
2026-07-04T08:36:44Z,Corridor B (Westside Arterial),INT-114,31,83,4,60,Clear,68
2026-07-04T08:36:44Z,Corridor C (University Way),INT-125,29,19,4,21,Rainy,28
2026-07-04T08:36:44Z,Corridor B (Westside Arterial),INT-112,47,52,4,36,Clear,51
2026-07-04T08:36:44Z,Corridor B (Westside Arterial),INT-113,36,59,4,38,Clear,49
2026-07-04T08:36:44Z,Corridor A (Downtown Express),INT-102,52,68,4,35,Clear,51
2026-07-04T08:36:44Z,Corridor D (Industrial Loop),INT-132,38,10,4,5,Rainy,16
2026-07-04T08:36:44Z,Corridor B (Westside Arterial),INT-112,26,67,1,41,Clear,53
2026-07-04T08:36:45Z,Corridor D (Industrial Loop),INT-131,44,21,3,13,Clear,26
2026-07-04T08:36:45Z,Corridor B (Westside Arterial),INT-114,28,58,2,38,Clear,53
2026-07-04T08:36:45Z,Corridor B (Westside Arterial),INT-112,27,51,4,36,Foggy,46
2026-07-04T08:36:45Z,Corridor E (Airport Bypass),INT-143,43,41,3,31,Foggy,45
2026-07-04T08:36:45Z,Corridor B (Westside Arterial),INT-112,31,46,1,35,Clear,42
2026-07-04T08:36:45Z,Corridor A (Downtown Express),INT-105,62,52,4,39,Clear,47
2026-07-04T08:36:45Z,Corridor A (Downtown Express),INT-103,47,36,1,16,Clear,27
2026-07-04T08:36:45Z,Corridor B (Westside Arterial),INT-113,28,57,2,42,Rainy,60
2026-07-04T08:36:45Z,Corridor B (Westside Arterial),INT-111,25,90,3,64,Clear,83
2026-07-04T08:36:45Z,Corridor A (Downtown Express),INT-101,40,49,4,28,Rainy,45
2026-07-04T08:36:46Z,Corridor C (University Way),INT-125,27,44,1,24,Rainy,54
2026-07-04T08:36:46Z,Corridor A (Downtown Express),INT-104,51,32,3,23,Clear,30
2026-07-04T08:36:46Z,Corridor B (Westside Arterial),INT-115,32,68,4,50,Clear,65
2026-07-04T08:36:46Z,Corridor B (Westside Arterial),INT-112,40,56,2,42,Clear,54
2026-07-04T08:36:46Z,Corridor A (Downtown Express),INT-103,49,78,3,57,Clear,70
2026-07-04T08:36:46Z,Corridor C (University Way),INT-124,23,27,1,27,Clear,31
2026-07-04T08:36:46Z,Corridor A (Downtown Express),INT-104,48,46,3,30,Clear,34
2026-07-04T08:36:46Z,Corridor E (Airport Bypass),INT-141,51,51,2,37,Clear,53
2026-07-04T08:36:46Z,Corridor A (Downtown Express),INT-101,50,50,1,26,Clear,39
2026-07-04T08:36:46Z,Corridor C (University Way),INT-122,20,64,3,37,Foggy,64
2026-07-04T08:36:47Z,Corridor A (Downtown Express),INT-103,44,46,2,27,Clear,38
2026-07-04T08:36:47Z,Corridor D (Industrial Loop),INT-133,29,54,1,41,Rainy,53
2026-07-04T08:36:47Z,Corridor A (Downtown Express),INT-103,50,36,3,14,Clear,31
2026-07-04T08:36:47Z,Corridor B (Westside Arterial),INT-114,32,72,3,55,Clear,65
2026-07-04T08:36:47Z,Corridor C (University Way),INT-122,25,64,4,44,Clear,53
2026-07-04T08:36:47Z,Corridor D (Industrial Loop),INT-134,47,56,1,31,Clear,46
2026-07-04T08:36:47Z,Corridor B (Westside Arterial),INT-111,35,55,2,36,Clear,45
2026-07-04T08:36:47Z,Corridor D (Industrial Loop),INT-132,46,50,2,37,Clear,53
2026-07-04T08:36:47Z,Corridor A (Downtown Express),INT-103,43,78,4,51,Clear,59
2026-07-04T08:36:47Z,Corridor C (University Way),INT-123,23,46,4,33,Clear,47
2026-07-04T08:36:48Z,Corridor D (Industrial Loop),INT-135,31,50,2,40,Rainy,65
2026-07-04T08:36:48Z,Corridor A (Downtown Express),INT-103,41,43,3,37,Rainy,60
2026-07-04T08:36:48Z,Corridor B (Westside Arterial),INT-112,26,59,1,48,Rainy,70
2026-07-04T08:36:48Z,Corridor A (Downtown Express),INT-101,57,51,4,35,Clear,50
2026-07-04T08:36:48Z,Corridor C (University Way),INT-121,16,6,1,12,Rainy,19
2026-07-04T08:36:48Z,Corridor A (Downtown Express),INT-103,44,56,4,36,Rainy,53
2026-07-04T08:36:48Z,Corridor C (University Way),INT-125,25,25,3,20,Clear,23
2026-07-04T08:36:48Z,Corridor D (Industrial Loop),INT-131,43,48,2,37,Clear,44
2026-07-04T08:36:48Z,Corridor A (Downtown Express),INT-105,56,70,4,49,Clear,57
